League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Heung Min Son,Midfielder,21,9,20,1,1,5,0,Player,5,4,3,3,6,3,5,3,1,-,7,1,1,-,-,-,-,-,1788,199,7,17,Harry Kane,2,,,,-,-,-,-,-,1760,-,2,2,-,-,2,1,1,1827,913.5
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Harry Winks,Midfielder,21,0,17,7,4,9,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,3,3,1412,235.33,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Harry Kane,Forward,20,11,20,0,0,2,0,Player,5,6,3,3,6,5,8,1,2,-,8,1,-,-,-,2,-,-,1780,162,,,,,,,,2,-,2,-,2,1780,890,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Moussa Sissoko,Midfielder,20,2,19,1,1,2,0,Player,-,2,-,1,2,-,2,-,-,-,1,1,-,-,-,-,-,-,,,,,,,,,,6,2,4,3,3,1690,281.67,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Christian Eriksen,Midfielder,20,2,10,13,10,4,0,Player,1,1,1,-,-,2,1,1,-,-,1,-,-,1,-,-,-,-,,,,,,,,,,5,1,4,1,4,1091,218.2,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Dele Alli,Midfielder,19,7,18,4,1,8,0,Player,3,4,3,2,5,2,5,2,-,-,6,1,-,-,-,-,-,-,1572,225,,,,,,,,2,1,1,2,-,1572,786,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Davinson Sanchez,Defender,19,0,18,5,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,1620,405,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Jan Vertonghen,Defender,17,1,16,6,1,3,0,Player,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,2,-,2,1,1,1365,682.5,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Paulo Gazzaniga,Goalkeeper,17,0,16,10,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,2,12.50%,,1,1,-,1,-,1522,1522,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Tanguy NDombele,Midfielder,16,2,10,8,6,8,0,Player,1,1,1,-,2,-,1,1,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,2,-,2,-,2,824,412,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Giovani Lo Celso,Midfielder,16,0,5,15,11,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,644,322,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Erik Lamela,Midfielder,15,2,9,7,6,6,0,Player,2,-,-,1,1,1,-,2,-,-,1,1,-,-,-,-,-,-,,,,,,,,,,2,1,1,1,1,830,415,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Eric Dier,Midfielder,12,0,8,16,4,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,2,712,178,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Hugo Lloris,Goalkeeper,10,0,10,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,2,20.00%,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Ben Davies,Defender,7,0,5,8,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,451,451,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Ryan Sessegnon,Defender,6,0,4,7,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Kyle Walker-Peters,Defender,4,0,4,2,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Juan Foyth,Defender,4,0,1,9,3,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,66,66,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Japhet Tanganga,Defender,3,0,3,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,270,270,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Oliver Skipp,Midfielder,3,0,0,13,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Gedson Fernandes,Midfielder,3,0,0,4,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Steven Bergwijn,Forward,2,1,2,0,0,2,0,Player,-,1,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Victor Wanyama,Midfielder,2,0,0,4,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,23,23,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Troy Parrott,Forward,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Georges-Kevin Nkoudou,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Brandon Austin,Goalkeeper,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Alfie Whiteman,Goalkeeper,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2019/20,Premier League|Tottenham Hotspur|2019/20,Michel Vorm,Goalkeeper,0,0,0,8,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,,,,25,,,,,,Team,,,,,,,,,,,17,4,1,-,-,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,George Baldock,Midfielder,26,2,26,0,0,0,0,Player,-,2,-,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,6,2,4,1,5,2340,390,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Enda Stevens,Defender,26,1,26,0,0,0,0,Player,-,1,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,5,2,3,1,4,2340,468,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Oliver Norwood,Midfielder,26,1,26,0,0,9,0,Player,1,-,-,1,1,-,1,-,-,-,-,-,-,-,-,1,-,-,,,,,,,,,,6,6,-,2,4,2202,367,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,"Jack O'Connell",Defender,26,0,26,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,1,2340,780,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Chris Basham,Defender,26,0,26,0,0,8,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-,4,1,3,2260,565,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,John Egan,Defender,25,0,25,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-,2,2239,1119.5,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Dean Henderson,Goalkeeper,25,0,25,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,9,36.00%,,2,1,1,1,1,2250,1125,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,John Lundstram,Midfielder,25,4,22,3,3,5,0,Player,2,2,2,2,4,-,3,1,-,-,4,-,-,-,-,-,-,-,,,,,,,,,,4,1,3,3,1,1970,492.5,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Oliver McBurnie,Forward,24,4,13,13,11,8,0,Player,1,3,2,3,3,1,3,-,1,-,3,1,-,-,-,-,-,-,1255,314,,,,,,,,3,1,2,1,2,1255,418.33,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,John Fleck,Midfielder,23,5,23,0,0,1,0,Player,2,3,2,3,4,1,1,4,-,-,4,1,-,-,-,-,-,-,2009,402,,,,,,,,7,4,3,4,3,2009,287,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Lys Mousset,Midfielder,23,5,10,13,13,10,0,Player,2,3,3,3,2,3,4,1,-,-,3,1,-,-,-,-,1,-,1018,204,4,16,John Lundstram,3,,,,1,-,1,1,-,1018,1018,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,David McGoldrick,Forward,19,0,16,4,3,13,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,1326,663,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Callum Robinson,Forward,16,1,9,15,7,7,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,676,676,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Billy Sharp,Forward,16,2,4,20,12,4,0,Player,1,1,-,1,1,1,1,1,-,-,-,-,1,-,-,-,1,-,,,,,,,,,,1,-,1,1,-,521,521,1,1,-,-,1,1,-,531,531
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Muhamed Besic,Midfielder,9,0,2,21,7,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,-,245,122.5,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Luke Freeman,Forward,8,0,3,17,5,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,2,-,310,155,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Ben Osborn,Forward,5,0,0,18,5,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Philip Jagielka,Defender,4,0,1,23,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Sander Berge,Midfielder,2,0,2,0,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Simon Moore,Goalkeeper,1,0,1,16,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Kieron Freeman,Defender,1,0,0,4,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Ravel Morrison,Midfielder,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Leon Clarke,Forward,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Richard Stearman,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Michael Verrips,Goalkeeper,0,0,0,9,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Panagiotis Retsos,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Sheffield United,2019/20,Premier League|Sheffield United|2019/20,Jake Eastwood,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,,,,36,,,,,,Team,,,,,,,,,,,21,7,-,-,-,5,3,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Harry Maguire,Defender,26,1,26,0,0,0,0,Player,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,2,2,-,1,1,2340,1170,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,David De Gea,Goalkeeper,26,0,26,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,6,23.08%,,2,1,1,-,2,2340,1170,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Daniel James,Midfielder,25,3,23,3,2,9,0,Player,1,2,1,1,2,1,3,-,-,-,3,-,-,-,-,-,-,-,,,6,17,Marcus Rashford,4,,,,3,1,2,2,1,2005,668.33,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Victor Lindelof,Defender,23,1,23,0,0,0,1,Player,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,4,-,4,3,1,2070,517.5,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Aaron Wan-Bissaka,Forward,23,0,23,1,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,1,4,2061,412.2,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Marcus Rashford,Forward,22,14,22,0,0,7,0,Player,8,6,6,4,10,4,11,2,1,-,6,3,-,-,-,5,-,-,1882,134,,,,,,,,2,2,-,2,-,1882,941,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Fred,Midfielder,22,0,19,3,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,1,4,1768,353.6,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Andreas Pereira,Midfielder,22,1,18,8,4,13,0,Player,1,-,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,2,1,2,1,1444,481.33,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Anthony Martial,Midfielder,20,9,19,1,1,8,0,Player,5,4,3,1,4,5,4,3,2,-,6,2,-,-,-,-,1,-,1638,182,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Jesse Lingard,Midfielder,20,0,9,12,11,9,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,2,1,890,296.67,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Mason Greenwood,Forward,20,4,2,23,18,1,0,Player,1,3,1,2,3,1,-,4,-,-,4,-,-,-,-,-,-,-,493,123,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Scott McTominay,Forward,17,2,17,0,0,4,0,Player,2,-,2,-,1,1,2,-,-,-,1,1,-,-,-,-,-,-,,,,,,,,,,3,2,1,2,1,1455,485,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Juan Mata,Midfielder,16,0,8,18,8,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,715,715,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Luke Shaw,Defender,15,0,11,5,4,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,2,965,241.25,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Ashley Young,Midfielder,12,0,10,10,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,1,4,954,190.8,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Brandon Williams,Defender,10,1,8,10,2,4,0,Player,-,1,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,5,-,5,2,3,681,136.2,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Nemanja Matic,Midfielder,9,0,8,7,1,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,691,691,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Paul Pogba,Midfielder,7,0,5,2,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Axel Tuanzebe,Defender,5,0,2,11,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Diogo Dalot,Defender,4,0,1,5,3,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Marcos Rojo,Defender,3,0,1,7,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,120,120,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Bruno Fernandes,Midfielder,2,0,2,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,180,180,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Phil Jones,Defender,2,0,2,10,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Tahith Chong,Forward,2,0,0,5,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Angel Gomes,Midfielder,2,0,0,5,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Eric Bailly,Defender,1,0,1,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Odion Ighalo,Forward,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,James Garner,Midfielder,1,0,0,7,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Sergio Romero,Goalkeeper,0,0,0,23,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2019/20,Premier League|Manchester United|2019/20,Lee Grant,Goalkeeper,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,,,,33,,,,,,Team,,,,,,,,,,,16,6,2,1,1,3,4,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Conor Coady,Defender,26,0,26,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,-,1,1,2340,1170,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Rui Patricio,Goalkeeper,26,0,26,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,6,23.08%,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Raul Jimenez,Forward,26,11,25,1,1,10,0,Player,1,10,-,5,5,6,6,2,3,-,4,2,1,-,1,3,-,-,2213,201,6,18,Adama Traore,3,,,,2,2,-,1,1,2213,1106.5,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Joao Moutinho,Midfielder,26,1,24,2,2,1,0,Player,1,-,1,-,-,1,1,-,-,-,-,-,-,1,-,-,-,-,,,6,18,Ruben Neves,2,,,,5,-,5,2,3,2197,439.4,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Ruben Neves,Midfielder,26,2,23,3,3,6,0,Player,1,1,1,1,2,-,2,-,-,-,-,-,1,-,-,-,1,-,,,,,,,,,,7,1,6,2,5,2038,291.14,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Leander Dendoncker,Midfielder,25,2,24,2,1,3,1,Player,2,-,1,1,2,-,2,-,-,-,-,-,-,-,-,-,2,-,,,,,,,,,,3,1,2,3,-,2059,686.33,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Jonny,Defender,25,1,24,2,1,3,0,Player,-,1,-,1,-,1,1,-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,4,2,2,2,2,2117,529.25,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Adama Traore,Forward,25,4,21,5,4,5,0,Player,-,4,1,1,2,2,4,-,-,-,4,-,-,-,-,-,-,-,,,7,21,Raul Jimenez,5,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Matt Doherty,Defender,24,3,21,4,3,4,0,Player,1,2,1,3,3,-,-,2,1,-,2,1,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,1880,1880,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Romain Saiss,Midfielder,22,2,20,3,2,2,0,Player,1,1,-,-,-,2,-,1,1,-,1,-,-,-,-,-,1,-,,,,,,,,,,8,2,6,3,5,1716,214.5,1,-,1,-,1,-,1,1716,1716
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Jota,Forward,22,3,18,4,4,13,0,Player,2,1,2,2,-,3,2,1,-,-,2,1,-,-,-,-,-,-,,,,,,,,,,3,1,2,2,1,1556,518.67,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Pedro Neto,Forward,19,2,7,17,12,6,0,Player,-,2,-,1,-,2,1,1,-,-,1,1,-,-,-,-,-,-,,,,,,,,,,2,1,1,-,2,685,342.5,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Patrick Cutrone,Forward,12,2,3,17,9,3,0,Player,-,2,-,1,2,-,1,1,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Ryan Bennett,Defender,11,0,7,9,4,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,604,302,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Willy Boly,Defender,10,0,10,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,900,900,1,-,1,-,1,-,1,900,900
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Ruben Vinagre,Midfielder,10,0,3,19,7,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,338,338,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Morgan Gibbs-White,Midfielder,4,0,1,14,3,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Max Kilman,Defender,3,0,2,19,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Jesus Vallejo,Defender,2,0,1,11,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,162,162,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Daniel Podence,Midfielder,2,0,0,2,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2019/20,Premier League|Wolverhampton Wanderers|2019/20,Ryan Giles,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
