League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
Premier League,Liverpool,2016/17,Premier League|Liverpool|2016/17,Marko Grujic,Midfielder,5,0,0,17,5,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,38,38,,,,,,,,,
Premier League,Liverpool,2016/17,Premier League|Liverpool|2016/17,Kevin Stewart,Midfielder,4,0,0,9,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Liverpool,2016/17,Premier League|Liverpool|2016/17,Oviemuno Ejaria,Midfielder,2,0,0,10,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Liverpool,2016/17,Premier League|Liverpool|2016/17,Rhian Brewster,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Liverpool,2016/17,Premier League|Liverpool|2016/17,Connor Randall,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Liverpool,2016/17,Premier League|Liverpool|2016/17,Alex Manninger,Goalkeeper,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Liverpool,2016/17,Premier League|Liverpool|2016/17,Joseph Gomez,Defender,0,0,0,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Liverpool,2016/17,Premier League|Liverpool|2016/17,Harry Wilson,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,,,,73,,,,,,Team,,,,,,,,,,,44,13,1,2,1,4,8,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Alexis Sanchez,Forward,38,24,36,2,2,8,0,Player,10,14,9,7,9,15,17,3,3,1,16,2,-,2,-,2,2,-,3223,134,10,14,Mesut Ozil,5,,,1,6,1,5,4,2,3223,537.17,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Nacho Monreal,Defender,36,0,35,2,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,4,1,3153,630.6,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Petr Cech,Goalkeeper,35,0,35,0,0,1,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,12,34.29%,,2,-,2,-,2,3098,1549,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Laurent Koscielny,Defender,33,2,33,0,0,2,0,Player,1,1,2,1,1,1,2,-,-,-,-,-,-,-,-,-,2,-,,,,,,,,,,4,-,4,2,2,2824,706,1,1,-,1,-,1,-,2976,2976
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Mesut Ozil,Midfielder,33,8,32,1,1,8,0,Player,3,5,2,2,4,4,1,5,2,-,6,2,-,-,-,-,-,-,2848,356,9,12,Alexis Sanchez,2,,,,2,-,2,1,1,2848,1424,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Hector Bellerin,Defender,33,1,27,7,6,1,0,Player,1,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,4,3,1,2,2,2498,624.5,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Granit Xhaka,Midfielder,32,2,28,5,4,5,0,Player,-,2,1,1,1,1,-,2,-,-,1,-,-,-,1,-,-,-,,,,,,,,,,5,1,4,3,2,2506,501.2,2,2,-,-,2,2,-,2576,1288
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Francis Coquelin,Midfielder,29,0,22,13,7,13,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,-,2,3,1785,357,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Alex Oxlade-Chamberlain,Midfielder,29,2,16,17,13,11,0,Player,-,2,-,-,1,1,2,-,-,-,2,-,-,-,-,-,-,-,,,7,10,Alexis Sanchez,2,,,,1,1,-,-,1,1561,1561,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Olivier Giroud,Forward,29,12,11,21,18,7,0,Player,3,9,4,7,3,9,1,5,6,-,6,5,-,-,-,-,1,-,1195,100,,,,,,,,2,1,1,1,1,1195,597.5,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Theo Walcott,Forward,28,10,23,9,5,13,0,Player,7,3,3,-,8,2,9,-,1,-,7,2,-,-,-,-,1,-,1925,193,,,,,,,,1,-,1,1,-,1925,1925,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Shkodran Mustafi,Defender,26,2,26,1,0,1,0,Player,-,2,1,1,2,-,-,-,2,-,-,-,-,-,-,-,2,-,,,,,,,,,,11,4,7,6,5,2275,206.82,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Alex Iwobi,Forward,26,3,18,17,8,14,0,Player,-,3,-,3,3,-,2,-,1,-,2,1,-,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,1462,1462,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Aaron Ramsey,Midfielder,23,1,13,11,10,3,0,Player,-,1,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,1,2,1,2,1229,409.67,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Gabriel Paulista,Defender,19,0,15,17,4,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,3,3,1515,252.5,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Danny Welbeck,Forward,16,2,8,8,8,6,0,Player,-,2,-,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Mohamed Elneny,Midfielder,14,0,8,20,6,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,694,694,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Kieran Gibbs,Defender,11,0,8,23,3,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,2,1,702,234,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Lucas,Forward,11,1,2,15,9,2,0,Player,-,1,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Rob Holding,Defender,9,0,9,12,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,1,2,810,270,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Santi Cazorla,Midfielder,8,2,7,1,1,2,0,Player,1,1,1,1,1,1,2,-,-,-,-,-,-,-,-,2,-,-,,,,,,,,,,2,2,-,1,1,619,309.5,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Emiliano Martinez,Goalkeeper,2,0,2,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,David Ospina,Goalkeeper,2,0,1,33,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Carl Jenkinson,Defender,1,0,1,1,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Mathieu Debuchy,Defender,1,0,1,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Per Mertesacker,Defender,1,0,0,4,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Ainsley Maitland-Niles,Midfielder,1,0,0,8,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Matt Macey,Goalkeeper,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Jeff Reine-Adelaide,Forward,0,0,0,7,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2016/17,Premier League|Arsenal|2016/17,Chuba Akpom,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,,,,54,,,,,,Team,,,,,,,,,,,39,6,2,1,-,3,3,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,David De Gea,Goalkeeper,35,0,35,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,14,40.00%,,2,-,2,-,2,3150,1575,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Marcus Rashford,Forward,32,5,16,21,16,8,0,Player,2,3,2,2,2,3,4,1,-,-,4,-,-,-,-,-,1,-,,,,,,,,,,3,-,3,1,2,1702,567.33,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Ander Herrera,Midfielder,31,1,27,7,4,5,0,Player,-,1,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,6,11,Zlatan Ibrahimovic,2,,,,6,1,5,4,2,2465,410.83,1,-,1,-,1,1,-,2465,2465
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Paul Pogba,Midfielder,30,5,29,2,1,3,0,Player,4,1,2,2,3,2,2,1,2,-,2,1,1,-,-,-,1,-,,,,,,,,,,7,1,6,3,4,2610,372.86,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Zlatan Ibrahimovic,Forward,28,17,27,1,1,0,0,Player,9,8,4,8,7,10,11,2,4,-,12,2,1,-,-,2,-,-,2437,143,,,,,,,,7,2,5,4,3,2437,348.14,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Luis Antonio Valencia,Defender,28,1,27,1,1,1,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,5,2,3,4,1,2483,496.6,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Marouane Fellaini,Midfielder,28,1,18,14,10,4,0,Player,1,-,1,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,9,1,8,3,6,1600,177.78,1,1,-,-,1,-,1,1612,1612
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Eric Bailly,Defender,25,0,24,3,1,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,3,2060,515,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Juan Mata,Midfielder,25,6,19,12,6,18,1,Player,3,3,4,1,3,3,1,5,-,-,6,-,-,-,-,-,-,-,1626,271,,,,,,,,3,1,2,1,2,1626,542,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Anthony Martial,Midfielder,25,4,18,13,7,11,0,Player,1,3,2,1,3,1,3,1,-,-,4,-,-,-,-,-,-,-,,,6,11,Wayne Rooney,3,,,,2,1,1,1,1,1559,779.5,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Jesse Lingard,Midfielder,25,1,18,14,7,15,0,Player,-,1,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,1,2,1,2,1367,455.67,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Wayne Rooney,Forward,25,5,15,13,10,9,0,Player,2,3,2,3,1,4,3,1,1,-,2,1,-,1,-,1,-,-,,,,,,,,,,8,1,7,4,4,1538,192.25,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Henrikh Mkhitaryan,Midfielder,24,4,15,11,9,11,0,Player,2,2,2,1,2,2,3,1,-,-,3,1,-,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,1350,1350,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Daley Blind,Defender,23,1,20,15,3,2,0,Player,1,-,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,2,-,1828,914,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Michael Carrick,Midfielder,23,0,18,15,5,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,2,-,1600,800,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Marcos Rojo,Defender,21,1,18,6,3,1,0,Player,1,-,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,5,3,2,2,3,1661,332.2,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Phil Jones,Defender,18,0,18,1,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-,2,1585,792.5,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Matteo Darmian,Defender,18,0,15,11,3,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,2,1332,444,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Chris Smalling,Defender,18,1,13,9,5,1,0,Player,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Ashley Young,Midfielder,12,0,8,13,4,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,757,378.5,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Luke Shaw,Defender,11,0,9,6,2,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,691,691,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Axel Tuanzebe,Defender,4,0,4,5,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Timothy Fosu-Mensah,Defender,4,0,1,9,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Memphis Depay,Midfielder,4,0,0,5,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,20,20,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Sergio Romero,Goalkeeper,2,0,2,35,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,2,100.00%,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Scott McTominay,Forward,2,0,1,4,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,96,96,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Josh Harrop,Midfielder,1,1,1,0,0,0,0,Player,1,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Demetri Mitchell,Defender,1,0,1,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Joel Pereira,Goalkeeper,1,0,1,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Angel Gomes,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,"Kieran O'Hara",Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Matthew Willock,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Zachary Dearnley,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2016/17,Premier League|Manchester United|2016/17,Bastian Schweinsteiger,Midfielder,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,,,,58,,,,,,Team,,,,,,,,,,,34,10,1,2,-,3,8,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Romelu Lukaku,Forward,37,25,36,1,1,2,0,Player,7,18,7,10,16,9,7,12,6,-,15,7,-,1,-,1,1,-,3267,131,6,10,Enner Valencia,2,,,2,3,-,3,2,1,3267,1089,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Ashley Williams,Defender,36,1,35,1,1,0,0,Player,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,7,1,6,1,6,3159,451.29,1,1,-,-,1,-,1,3159,3159
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Ross Barkley,Midfielder,36,5,32,6,4,13,0,Player,1,4,2,4,4,1,3,1,1,-,2,2,-,1,-,-,-,-,,,8,14,Romelu Lukaku,3,,,,5,2,3,4,1,2908,581.6,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Kevin Mirallas,Forward,35,4,23,13,12,18,0,Player,2,2,2,-,2,2,3,1,-,-,4,-,-,-,-,-,-,-,,,6,10,Romelu Lukaku,4,,,,2,1,1,2,-,2080,1040,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Idrissa Gana Gueye,Midfielder,33,1,32,2,1,8,0,Player,1,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,11,7,4,5,6,2688,244.36,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Gareth Barry,Midfielder,33,2,23,13,10,12,0,Player,1,1,1,1,1,1,-,1,1,-,-,-,-,-,-,-,2,-,,,,,,,,,,10,2,8,6,4,2109,210.9,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Leighton Baines,Defender,32,2,32,0,0,3,0,Player,-,2,-,1,2,-,-,2,-,-,-,-,-,-,-,2,-,-,,,,,,,,,,4,1,3,2,2,2822,705.5,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Philip Jagielka,Defender,27,3,25,12,2,2,0,Player,2,1,2,-,2,1,1,-,2,-,-,-,-,-,-,-,3,-,,,,,,,,,,5,4,1,2,3,2250,450,1,-,1,-,1,1,-,2250,2250
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Tom Cleverley,Midfielder,27,0,20,15,7,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Seamus Coleman,Defender,26,4,26,0,0,1,0,Player,2,2,1,2,3,1,1,1,2,-,3,1,-,-,-,-,-,-,,,,,,,,,,3,1,2,1,2,2317,772.33,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Tom Davies,Midfielder,24,2,18,7,6,6,0,Player,1,1,1,-,2,-,1,1,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,4,1,3,1,3,1544,386,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Enner Valencia,Midfielder,24,3,8,27,16,7,0,Player,-,3,1,1,2,1,2,1,-,-,2,-,1,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,919,919,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Ramiro Funes Mori,Defender,23,0,16,13,7,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Joel Robles,Goalkeeper,20,0,19,19,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,10,52.63%,,2,-,2,1,1,1736,868,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Maarten Stekelenburg,Goalkeeper,19,0,19,13,0,1,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,3,15.79%,,2,1,1,1,1,1684,842,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Mason Holgate,Defender,18,0,16,22,2,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1373,686.5,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Morgan Schneiderlin,Midfielder,17,1,12,9,5,2,0,Player,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,-,2,1,1,1070,535,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Yannick Bolasie,Midfielder,14,1,12,2,2,6,0,Player,-,1,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,1,2,2,1,1052,350.67,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,James McCarthy,Midfielder,12,1,7,8,5,5,0,Player,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,2,-,613,306.5,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Aaron Lennon,Midfielder,11,0,6,16,5,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Dominic Calvert-Lewin,Midfielder,11,1,5,9,6,5,0,Player,1,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,1,-,1,-,346,346,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Gerard Deulofeu,Midfielder,11,0,4,12,7,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,456,456,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Ademola Lookman,Forward,8,1,3,13,5,3,0,Player,-,1,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Arouna Kone,Forward,6,0,0,9,6,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Matthew Pennington,Defender,3,1,2,7,1,1,0,Player,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Jonjoe Kenny,Defender,1,0,0,8,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Mateusz Hewelt,Goalkeeper,0,0,0,6,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Muhamed Besic,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2016/17,Premier League|Everton|2016/17,Joe Williams,Midfielder,0,0,0,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Southampton,2016/17,Premier League|Southampton|2016/17,,,,39,,,,,,Team,,,,,,,,,,,22,7,2,-,-,3,5,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Southampton,2016/17,Premier League|Southampton|2016/17,Fraser Forster,Goalkeeper,38,0,38,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,14,36.84%,,3,-,3,-,3,3420,1140,,,,,,,,,
Premier League,Southampton,2016/17,Premier League|Southampton|2016/17,Nathan Redmond,Midfielder,37,7,32,5,5,11,0,Player,3,4,1,1,3,4,5,2,-,-,4,1,-,-,-,-,2,-,2938,420,,,,,,,,2,2,-,1,1,2904,1452,1,1,-,-,1,1,-,2972,2972
Premier League,Southampton,2016/17,Premier League|Southampton|2016/17,Oriol Romeu,Midfielder,35,1,35,0,0,1,0,Player,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,11,3,8,4,7,3072,279.27,,,,,,,,,
Premier League,Southampton,2016/17,Premier League|Southampton|2016/17,Jose Fonte,Defender,33,0,33,3,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Southampton,2016/17,Premier League|Southampton|2016/17,Dusan Tadic,Midfielder,33,3,30,3,3,19,0,Player,1,2,-,1,1,2,-,3,-,-,2,-,-,-,-,1,-,-,,,5,13,Nathan Redmond,2,,,,4,2,2,2,2,2428,607,,,,,,,,,
Premier League,Southampton,2016/17,Premier League|Southampton|2016/17,Steven Davis,Midfielder,32,0,29,5,3,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,1,2643,881,,,,,,,,,
Premier League,Southampton,2016/17,Premier League|Southampton|2016/17,Shane Long,Forward,32,3,10,23,22,6,0,Player,1,2,1,1,1,2,2,-,1,-,1,1,-,-,-,-,1,-,,,,,,,,,,2,1,1,2,-,1244,622,,,,,,,,,
Premier League,Southampton,2016/17,Premier League|Southampton|2016/17,Cedric Soares,Defender,30,0,30,0,0,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,4,4,3,2521,360.14,,,,,,,,,
